Date,Business Name,Business Type,Zip Code,Latitude,Longitude,Foot Traffic Volume,Duration of Stay,Peak Foot Traffic Time,Traffic Trend (Week),Traffic Trend (Month)
2024-12-17,Green Grocers,Store,95126,37.387425,-121.830069,61,00:31,Evening,6.17,-8.69
2024-12-17,Deli Delight,Store,95116,37.3784,-121.84952,174,00:25,Evening,-2.58,2.93
2024-12-18,Bistro 101,Restaurant,95126,37.30599,-121.863312,235,00:48,Morning,0.74,-1.65
2024-12-18,Boutique Charm,Store,95126,37.321554,-121.811146,406,01:00,Morning,5.61,6.84
2024-12-18,Baker's Dozen,Store,95131,37.325406,-121.87955,128,00:36,Morning,-2.65,12.97
2024-12-19,Taste Corner,Store,95148,37.364894,-121.836226,58,01:07,Afternoon,-2.13,13.87
2024-12-19,Market Fresh,Restaurant,95128,37.308166,-121.854151,144,01:56,Afternoon,9.53,-12.8
2024-12-19,Market Fresh,Restaurant,95122,37.385408,-121.893446,446,00:42,Evening,0.25,9.0
2024-12-20,Taco Fiesta,Store,95133,37.357445,-121.811663,171,01:33,Evening,8.31,18.59
2024-12-20,Boutique Charm,Store,95131,37.379361,-121.893005,426,01:29,Evening,8.13,19.05
2024-12-20,Urban Goods,Restaurant,95126,37.307573,-121.813781,134,01:01,Morning,-0.48,12.46
2024-12-21,Taste Corner,Restaurant,95126,37.35694,-121.85514,256,01:56,Evening,0.21,-6.07
2024-12-21,Baker's Dozen,Restaurant,95131,37.348346,-121.856872,272,01:00,Evening,-7.98,4.32
2024-12-21,Green Grocers,Store,95113,37.386932,-121.837654,397,01:35,Morning,-3.03,-13.65
2024-12-22,Baker's Dozen,Store,95112,37.32036,-121.805903,223,00:35,Evening,6.48,-6.78
2024-12-22,Baker's Dozen,Restaurant,95116,37.35393,-121.849292,116,01:06,Morning,-0.78,7.03
2024-12-22,Urban Goods,Restaurant,95125,37.356453,-121.821607,435,01:24,Morning,-9.14,7.67
2024-12-23,Bistro 101,Store,95122,37.370518,-121.899233,135,01:29,Evening,7.43,14.48
2024-12-23,Taste Corner,Restaurant,95125,37.384847,-121.860657,251,01:32,Morning,7.0,3.73
2024-12-23,Bistro 101,Store,95112,37.373565,-121.885369,253,00:35,Evening,-2.38,-8.87
2024-12-24,Boutique Charm,Restaurant,95116,37.393764,-121.810263,181,00:38,Evening,-2.27,-18.14
2024-12-24,Market Fresh,Restaurant,95116,37.371008,-121.866062,274,00:36,Afternoon,-7.12,5.73
2024-12-24,Boutique Charm,Store,95125,37.389649,-121.844454,374,00:46,Morning,-8.6,7.63
2024-12-25,Bistro 101,Restaurant,95112,37.331893,-121.803418,300,00:22,Morning,-7.28,-19.92
2024-12-25,Baker's Dozen,Store,95113,37.316233,-121.853852,303,01:04,Morning,0.43,-5.06
2024-12-25,Baker's Dozen,Restaurant,95113,37.377013,-121.802172,329,00:21,Evening,-4.45,11.7
2024-12-26,Taco Fiesta,Restaurant,95113,37.340491,-121.877017,247,00:41,Morning,8.4,-12.78
2024-12-26,Green Grocers,Restaurant,95126,37.328411,-121.863501,399,01:09,Afternoon,0.99,13.72
2024-12-26,Taco Fiesta,Restaurant,95125,37.308421,-121.897361,181,01:31,Morning,7.05,3.97
2024-12-27,Green Grocers,Restaurant,95131,37.360079,-121.810674,91,00:46,Afternoon,-9.18,2.2
2024-12-27,Urban Goods,Store,95110,37.338336,-121.800218,432,00:29,Morning,-1.97,12.86
2024-12-27,Taste Corner,Restaurant,95122,37.347264,-121.802491,443,01:17,Afternoon,-4.56,18.06
2024-12-28,Market Fresh,Store,95112,37.346528,-121.845739,325,01:45,Afternoon,8.42,5.6
2024-12-28,Baker's Dozen,Store,95116,37.353059,-121.894484,485,00:07,Afternoon,4.01,-4.92
2024-12-28,Boutique Charm,Store,95116,37.390145,-121.825394,446,01:43,Afternoon,1.79,8.07
2024-12-29,Bistro 101,Restaurant,95128,37.340825,-121.858664,100,00:23,Morning,8.9,10.82
2024-12-29,Deli Delight,Restaurant,95112,37.374163,-121.829813,142,00:48,Morning,3.65,10.69
2024-12-29,Baker's Dozen,Restaurant,95131,37.318426,-121.814756,372,01:53,Morning,8.41,-8.35
2024-12-30,Urban Goods,Store,95131,37.363128,-121.809345,190,00:30,Morning,-5.55,-8.2
2024-12-30,Bistro 101,Restaurant,95122,37.349583,-121.874797,174,01:14,Evening,6.92,3.58
2024-12-30,Taco Fiesta,Restaurant,95122,37.308419,-121.801104,353,00:45,Afternoon,-2.28,16.3
2024-12-31,Taco Fiesta,Store,95133,37.397271,-121.825568,310,01:17,Evening,9.81,15.16
2024-12-31,Green Grocers,Store,95122,37.310779,-121.892103,280,00:43,Evening,-1.82,16.24
2024-12-31,Bistro 101,Restaurant,95125,37.371769,-121.866416,470,00:54,Afternoon,-9.38,15.83
